,0-XNose,0-YNose,1-XNeck,1-YNeck,2-XRShoulder,2-YRShoulder,3-XRElbow,3-YRElbow,4-XRWrist,4-YRWrist,5-XLShoulder,5-YLShoulder,6-XLElbow,6-YLElbow,7-XLWrist,7-YLWrist,8-XMidHip,8-YMidHip,9-XRHip,9-YRHip,10-XRKnee,10-YRKnee,11-XRAnkle,11-YRAnkle,12-XLHip,12-YLHip,13-XLKnee,13-YLKnee,14-XLAnkle,14-YLAnkle,15-XREye,15-YREye,16-XLEye,16-YLEye,17-XREar,17-YREar,18-XLEar,18-YLEar,19-XLBigToe,19-YLBigToe,20-XLSmallToe,20-YLSmallToe,21-XLHeel,21-YLHeel,22-XRBigToe,22-YRBigToe,23-XRSmallToe,23-YRSmallToe,24-XRHeel,24-YRHeel,Source-Image,position,RightKneeAngle,LeftKneeAngle,LeftHeelAngleAngle,RightHeelAngleAngle,HipAngle
460,504.0,300.0,469.0,326.0,469.0,313.0,521.0,339.0,556.0,339.0,469.0,326.0,521.0,339.0,556.0,339.0,400.0,391.0,400.0,391.0,469.0,404.0,434.0,469.0,400.0,391.0,469.0,404.0,434.0,469.0,504.0,300.0,504.0,300.0,486.0,300.0,,,,,,,434.0,469.0,452.0,482.0,452.0,482.0,434.0,469.0,side/right_bottom/image_9_935.jpg,right_bottom,72.3690270384903,72.3690270384903,,82.46310281172808,53.959968760355146
461,504.0,313.0,469.0,339.0,469.0,339.0,521.0,365.0,556.0,365.0,469.0,326.0,521.0,339.0,556.0,352.0,400.0,404.0,400.0,404.0,469.0,404.0,434.0,469.0,400.0,404.0,469.0,404.0,434.0,469.0,504.0,313.0,,,486.0,313.0,,,,,,,,,452.0,482.0,452.0,482.0,434.0,469.0,side/right_bottom/image_9_940.jpg,right_bottom,61.69924423399363,61.69924423399363,,82.46310281172808,43.29018595585847
462,504.0,300.0,469.0,313.0,452.0,313.0,469.0,313.0,539.0,326.0,486.0,313.0,521.0,326.0,556.0,326.0,400.0,391.0,382.0,391.0,469.0,404.0,434.0,469.0,417.0,378.0,469.0,404.0,434.0,456.0,504.0,286.0,504.0,286.0,469.0,286.0,,,,,,,417.0,469.0,452.0,482.0,434.0,495.0,417.0,482.0,side/right_bottom/image_9_95.jpg,right_bottom,70.19780311348731,82.62146415732619,,84.708905435145,59.17331444928114
463,504.0,326.0,469.0,352.0,452.0,352.0,521.0,378.0,556.0,378.0,486.0,352.0,521.0,365.0,573.0,365.0,400.0,417.0,382.0,417.0,452.0,417.0,434.0,482.0,417.0,417.0,469.0,404.0,452.0,430.0,504.0,326.0,504.0,326.0,486.0,326.0,,,,,,,,,452.0,495.0,434.0,495.0,417.0,495.0,side/right_bottom/image_9_965.jpg,right_bottom,74.52136183458165,42.785244872680785,,89.95975007370005,37.15796345817916
464,295.0,339.0,365.0,365.0,365.0,352.0,260.0,352.0,173.0,352.0,365.0,365.0,260.0,378.0,156.0,391.0,469.0,417.0,469.0,417.0,347.0,404.0,434.0,456.0,469.0,417.0,330.0,417.0,417.0,469.0,,,295.0,326.0,,,330.0,339.0,365.0,482.0,382.0,495.0,434.0,482.0,,,,,434.0,456.0,side/right_bottom/IMG-1563.JPG,right_bottom,24.784472757855013,30.86680945113708,124.3359370496835,,23.71359488634092
465,365.0,260.0,400.0,286.0,365.0,286.0,278.0,313.0,191.0,326.0,434.0,286.0,347.0,352.0,243.0,352.0,504.0,352.0,469.0,352.0,347.0,339.0,400.0,391.0,521.0,365.0,400.0,339.0,486.0,430.0,347.0,247.0,382.0,247.0,330.0,260.0,400.0,247.0,434.0,456.0,452.0,456.0,504.0,430.0,347.0,391.0,365.0,391.0,417.0,391.0,side/right_bottom/IMG-1567.JPG,right_bottom,38.37200571330223,34.491003497807355,130.8036415343969,139.784529688165,26.710982915313657
466,313.0,273.0,417.0,273.0,417.0,273.0,295.0,313.0,226.0,326.0,400.0,286.0,295.0,326.0,208.0,352.0,504.0,352.0,504.0,352.0,,,,,504.0,365.0,382.0,339.0,452.0,417.0,,,330.0,273.0,,,365.0,260.0,382.0,430.0,400.0,443.0,469.0,417.0,,,,,,,side/right_bottom/IMG-1569.JPG,right_bottom,,36.06346196237924,127.77150215390809,,
467,313.0,313.0,400.0,326.0,417.0,313.0,,,,,382.0,339.0,260.0,352.0,121.0,365.0,573.0,430.0,573.0,430.0,347.0,391.0,434.0,482.0,573.0,443.0,382.0,417.0,486.0,521.0,,,330.0,313.0,,,347.0,300.0,417.0,547.0,434.0,547.0,504.0,521.0,400.0,482.0,400.0,482.0,434.0,482.0,side/right_bottom/IMG-1571.JPG,right_bottom,36.496432388441455,37.24822084570329,110.52400357684644,133.71267105847497,23.90433106488099
468,486.0,313.0,417.0,339.0,434.0,339.0,539.0,352.0,643.0,352.0,400.0,339.0,,,,,295.0,430.0,295.0,430.0,469.0,417.0,382.0,495.0,295.0,430.0,452.0,391.0,365.0,469.0,469.0,300.0,,,434.0,313.0,,,400.0,482.0,,,347.0,482.0,452.0,508.0,434.0,521.0,365.0,508.0,side/right_bottom/IMG_3273.jpg,right_bottom,37.60508877027503,27.927526724506894,,127.90229402696112,27.791140923621928
469,504.0,313.0,434.0,339.0,452.0,339.0,556.0,352.0,660.0,365.0,417.0,326.0,,,,,295.0,417.0,295.0,417.0,469.0,417.0,382.0,495.0,295.0,404.0,452.0,391.0,382.0,469.0,486.0,300.0,,,452.0,313.0,,,417.0,482.0,,,365.0,469.0,452.0,508.0,434.0,508.0,365.0,495.0,side/right_bottom/IMG_3274.jpg,right_bottom,41.8778695378843,43.36061972834163,,130.1648680233264,24.80765610264224
470,469.0,182.0,417.0,221.0,400.0,221.0,504.0,247.0,626.0,247.0,434.0,221.0,504.0,247.0,,,313.0,313.0,295.0,313.0,469.0,339.0,382.0,443.0,330.0,313.0,452.0,326.0,382.0,417.0,452.0,169.0,469.0,169.0,417.0,182.0,,,469.0,456.0,469.0,443.0,365.0,404.0,452.0,456.0,417.0,456.0,365.0,443.0,side/right_bottom/IMG_3279.jpg,right_bottom,58.58478058912831,58.513744664454556,108.90960096344739,120.52970589993411,49.02749218575903
471,469.0,247.0,400.0,273.0,400.0,273.0,486.0,326.0,626.0,339.0,417.0,273.0,486.0,300.0,573.0,313.0,278.0,365.0,278.0,365.0,434.0,365.0,347.0,456.0,295.0,365.0,434.0,352.0,365.0,443.0,452.0,247.0,,,417.0,247.0,,,434.0,469.0,417.0,456.0,365.0,456.0,382.0,469.0,365.0,469.0,330.0,456.0,side/right_bottom/IMG_3281.jpg,right_bottom,46.28732894152505,47.48602075148444,99.0286571993567,116.00576848286057,34.63394222444267
0,434.0,117.0,382.0,169.0,382.0,169.0,504.0,169.0,573.0,169.0,400.0,169.0,,,,,417.0,313.0,417.0,313.0,417.0,417.0,400.0,547.0,417.0,313.0,400.0,417.0,382.0,508.0,434.0,104.0,,,400.0,117.0,,,434.0,508.0,434.0,508.0,365.0,521.0,469.0,560.0,452.0,560.0,382.0,547.0,side/right_top/20181226_155632.jpg,right_top,172.54975093134385,178.09475287700963,84.48650825264167,90.71516676168308,161.66640353770504
1,365.0,130.0,417.0,169.0,400.0,169.0,347.0,195.0,260.0,182.0,417.0,169.0,347.0,182.0,243.0,182.0,400.0,300.0,400.0,300.0,400.0,391.0,400.0,469.0,417.0,300.0,400.0,391.0,417.0,495.0,,,382.0,130.0,,,417.0,130.0,365.0,508.0,382.0,521.0,434.0,508.0,347.0,469.0,365.0,469.0,400.0,482.0,side/right_top/20181226_155747.jpg,right_top,180.0,160.13481167379487,64.62843824690405,98.40337109056084,172.60599135740176
2,400.0,104.0,382.0,143.0,382.0,143.0,469.0,156.0,556.0,156.0,382.0,143.0,469.0,169.0,556.0,156.0,400.0,273.0,400.0,273.0,400.0,378.0,400.0,482.0,400.0,273.0,417.0,365.0,400.0,456.0,382.0,104.0,400.0,104.0,365.0,117.0,,,452.0,469.0,434.0,469.0,382.0,469.0,452.0,508.0,434.0,508.0,382.0,495.0,side/right_top/20181226_160014.jpg,right_top,180.0,158.9491902213448,76.94811550187075,74.10030112931261,177.0489481115352
3,417.0,130.0,347.0,182.0,330.0,182.0,295.0,273.0,347.0,352.0,365.0,182.0,,,,,365.0,339.0,347.0,339.0,347.0,456.0,330.0,573.0,382.0,339.0,365.0,456.0,347.0,534.0,417.0,130.0,417.0,130.0,365.0,130.0,,,400.0,547.0,400.0,534.0,347.0,547.0,382.0,573.0,365.0,586.0,330.0,586.0,side/right_top/20181231_162938.jpg,right_top,171.73282666448938,175.27255654359413,146.1115635741382,97.83761367789846,169.06090881680782
4,434.0,91.0,365.0,143.0,347.0,143.0,313.0,221.0,347.0,300.0,382.0,143.0,,,,,365.0,313.0,365.0,313.0,365.0,417.0,330.0,534.0,382.0,313.0,365.0,417.0,365.0,495.0,434.0,78.0,,,382.0,91.0,,,400.0,508.0,400.0,495.0,365.0,508.0,400.0,560.0,382.0,560.0,330.0,534.0,side/right_top/20181231_162945.jpg,right_top,163.3456936230767,170.7164471947387,28.30075576600639,83.56917270411508,180.0
5,400.0,104.0,365.0,156.0,330.0,156.0,295.0,234.0,347.0,313.0,382.0,156.0,382.0,247.0,400.0,300.0,347.0,326.0,347.0,326.0,347.0,430.0,347.0,547.0,365.0,326.0,365.0,430.0,365.0,508.0,382.0,91.0,417.0,91.0,365.0,104.0,,,400.0,521.0,400.0,508.0,365.0,521.0,400.0,560.0,382.0,573.0,330.0,560.0,side/right_top/20181231_162951.jpg,right_top,180.0,180.0,26.0822330031347,80.02944735496939,169.00994129065472
6,295.0,52.0,347.0,117.0,330.0,117.0,,,,,347.0,117.0,347.0,195.0,295.0,273.0,365.0,247.0,347.0,247.0,365.0,378.0,382.0,469.0,365.0,260.0,365.0,378.0,400.0,508.0,,,295.0,52.0,,,347.0,52.0,330.0,521.0,330.0,521.0,417.0,508.0,330.0,469.0,347.0,469.0,,,side/right_top/20181231_163241.jpg,right_top,177.24207521094132,164.9315118405078,79.30459675239503,,172.11686068327026
7,295.0,65.0,365.0,117.0,347.0,117.0,,,,,365.0,117.0,365.0,195.0,313.0,273.0,365.0,260.0,365.0,260.0,365.0,378.0,382.0,469.0,365.0,260.0,365.0,378.0,400.0,495.0,,,313.0,52.0,,,347.0,65.0,330.0,508.0,347.0,521.0,417.0,508.0,347.0,469.0,347.0,469.0,382.0,469.0,side/right_top/20181231_163256.jpg,right_top,169.4183644790562,163.3456936230767,78.94907165774183,100.58163552094379,180.0
8,330.0,52.0,382.0,104.0,365.0,104.0,,,,,382.0,104.0,365.0,182.0,313.0,260.0,365.0,247.0,365.0,247.0,382.0,365.0,400.0,456.0,365.0,247.0,382.0,365.0,417.0,482.0,,,347.0,39.0,,,382.0,52.0,347.0,495.0,365.0,508.0,434.0,495.0,365.0,456.0,365.0,456.0,,,side/right_top/20181231_163301.jpg,right_top,177.00926891776462,171.54376246909294,82.33700793451474,,165.02236320883375
9,313.0,52.0,365.0,104.0,365.0,104.0,,,,,365.0,104.0,365.0,195.0,330.0,260.0,382.0,247.0,382.0,247.0,382.0,365.0,400.0,469.0,382.0,247.0,382.0,365.0,417.0,482.0,,,330.0,39.0,,,365.0,52.0,347.0,508.0,365.0,508.0,434.0,495.0,,,,,,,side/right_top/20181231_163304.jpg,right_top,170.18069936124212,163.3456936230767,78.74493592293182,,173.22043205485008
10,330.0,52.0,382.0,104.0,382.0,104.0,382.0,208.0,330.0,247.0,382.0,104.0,347.0,182.0,260.0,234.0,382.0,247.0,382.0,247.0,382.0,365.0,400.0,469.0,382.0,247.0,382.0,365.0,417.0,495.0,,,347.0,39.0,,,382.0,52.0,347.0,508.0,365.0,508.0,434.0,495.0,,,,,,,side/right_top/20181231_163307.jpg,right_top,170.18069936124212,164.9315118405078,78.74493592293182,,180.0
11,313.0,52.0,365.0,104.0,382.0,104.0,,,,,365.0,104.0,347.0,182.0,278.0,247.0,365.0,247.0,365.0,247.0,382.0,365.0,400.0,469.0,365.0,247.0,382.0,365.0,417.0,482.0,,,330.0,39.0,,,365.0,52.0,347.0,508.0,365.0,508.0,434.0,495.0,365.0,456.0,365.0,456.0,,,side/right_top/20181231_163310.jpg,right_top,178.37876820725842,171.54376246909294,78.74493592293182,,171.80193115398373
12,347.0,65.0,365.0,130.0,330.0,130.0,,,330.0,260.0,400.0,130.0,365.0,208.0,278.0,260.0,365.0,260.0,347.0,260.0,382.0,378.0,400.0,482.0,382.0,260.0,382.0,378.0,417.0,495.0,347.0,52.0,365.0,52.0,330.0,65.0,400.0,65.0,347.0,521.0,365.0,521.0,434.0,508.0,365.0,469.0,365.0,469.0,,,side/right_top/20181231_163314.jpg,right_top,173.29840844975445,163.3456936230767,77.15087624756848,,171.8019311539838
13,382.0,78.0,347.0,117.0,347.0,117.0,434.0,130.0,521.0,130.0,365.0,117.0,434.0,143.0,521.0,130.0,365.0,260.0,365.0,260.0,382.0,365.0,365.0,482.0,382.0,260.0,382.0,365.0,365.0,456.0,365.0,65.0,382.0,65.0,330.0,78.0,,,417.0,469.0,400.0,456.0,347.0,456.0,417.0,508.0,400.0,508.0,347.0,495.0,side/right_top/20181231_163524.jpg,right_top,162.5361707728605,169.4183644790562,75.01902169067546,81.51222282579158,177.97766834485356
14,400.0,91.0,347.0,117.0,347.0,117.0,434.0,117.0,521.0,104.0,365.0,117.0,434.0,130.0,,,365.0,260.0,347.0,260.0,347.0,365.0,330.0,482.0,365.0,260.0,365.0,365.0,347.0,456.0,382.0,78.0,400.0,78.0,347.0,91.0,,,400.0,456.0,400.0,456.0,347.0,456.0,400.0,495.0,382.0,508.0,330.0,495.0,side/right_top/20181231_163537.jpg,right_top,171.73282666448938,168.81120007174823,70.45081825637135,85.80701758136058,167.92658330972995
15,382.0,130.0,365.0,169.0,347.0,169.0,452.0,182.0,539.0,169.0,365.0,169.0,452.0,195.0,521.0,182.0,382.0,300.0,382.0,313.0,382.0,417.0,365.0,521.0,400.0,300.0,400.0,404.0,382.0,495.0,365.0,117.0,382.0,117.0,347.0,130.0,,,417.0,508.0,417.0,508.0,365.0,508.0,434.0,547.0,417.0,547.0,347.0,534.0,side/right_top/20181231_163644.jpg,right_top,170.7164471947387,168.81120007174823,67.50041683215957,87.567699405644,177.2623377062979
16,382.0,91.0,330.0,130.0,347.0,130.0,417.0,130.0,504.0,117.0,330.0,130.0,417.0,143.0,,,330.0,260.0,313.0,260.0,330.0,365.0,330.0,482.0,330.0,260.0,330.0,365.0,330.0,456.0,382.0,91.0,382.0,91.0,347.0,91.0,,,365.0,469.0,365.0,456.0,313.0,456.0,400.0,508.0,382.0,508.0,313.0,495.0,side/right_top/20181231_163654.jpg,right_top,170.80334410837108,180.0,48.92921102985091,78.2644046552809,180.0
17,365.0,117.0,330.0,143.0,330.0,143.0,417.0,156.0,504.0,143.0,347.0,143.0,417.0,156.0,486.0,143.0,330.0,273.0,330.0,273.0,330.0,378.0,330.0,508.0,347.0,273.0,347.0,378.0,330.0,469.0,347.0,104.0,365.0,104.0,330.0,117.0,,,365.0,482.0,365.0,482.0,313.0,482.0,382.0,521.0,382.0,521.0,313.0,508.0,side/right_top/20181231_163656.jpg,right_top,180.0,169.4183644790562,72.11003238165942,81.61384651522255,175.37186246226776
18,365.0,130.0,382.0,169.0,365.0,182.0,,,,,417.0,169.0,417.0,130.0,434.0,78.0,400.0,300.0,382.0,300.0,400.0,391.0,417.0,469.0,417.0,300.0,382.0,391.0,417.0,508.0,365.0,117.0,382.0,117.0,,,400.0,130.0,347.0,521.0,365.0,534.0,417.0,521.0,365.0,469.0,382.0,469.0,434.0,469.0,side/right_top/20181231_175654.jpg,right_top,178.89353350525377,142.30818259765485,70.36511149310398,108.10376303450664,166.5280418943795
19,400.0,117.0,417.0,156.0,382.0,156.0,365.0,143.0,330.0,91.0,452.0,156.0,417.0,130.0,400.0,78.0,400.0,286.0,382.0,286.0,400.0,378.0,400.0,456.0,417.0,286.0,400.0,391.0,400.0,495.0,400.0,117.0,417.0,117.0,,,434.0,117.0,347.0,508.0,347.0,508.0,417.0,508.0,365.0,456.0,365.0,456.0,400.0,456.0,side/right_top/20181231_175656.jpg,right_top,168.92979742206066,170.8033441083711,56.399270935162725,90.0,172.54975093134385
20,365.0,130.0,417.0,156.0,417.0,156.0,,,,,434.0,156.0,434.0,221.0,417.0,273.0,434.0,260.0,417.0,260.0,417.0,352.0,434.0,404.0,434.0,260.0,434.0,352.0,452.0,430.0,365.0,117.0,382.0,117.0,,,400.0,117.0,400.0,443.0,417.0,443.0,469.0,443.0,400.0,417.0,417.0,404.0,434.0,404.0,side/right_top/20181231_175915.jpg,right_top,161.8962369654934,167.0053832080835,110.45460474393396,93.80348558532104,165.43780113131976
21,365.0,117.0,400.0,169.0,400.0,169.0,,,,,400.0,169.0,417.0,234.0,400.0,286.0,417.0,273.0,417.0,273.0,417.0,352.0,417.0,417.0,417.0,273.0,417.0,365.0,417.0,456.0,365.0,117.0,382.0,117.0,,,400.0,117.0,365.0,456.0,382.0,469.0,434.0,456.0,382.0,417.0,382.0,417.0,417.0,417.0,side/right_top/20181231_175956.jpg,right_top,180.0,180.0,70.21451676807197,90.0,170.7164471947387
22,382.0,247.0,417.0,286.0,400.0,273.0,347.0,273.0,278.0,273.0,434.0,286.0,330.0,300.0,278.0,286.0,469.0,365.0,452.0,365.0,382.0,339.0,417.0,404.0,469.0,378.0,382.0,378.0,417.0,443.0,,,400.0,247.0,,,417.0,247.0,382.0,456.0,382.0,456.0,434.0,456.0,400.0,430.0,400.0,430.0,434.0,404.0,side/right_top/20181231_180003.jpg,right_top,41.322809020157244,61.69924423399363,102.48857191554575,78.23540345399283,52.37319348087397
23,365.0,117.0,417.0,156.0,400.0,156.0,330.0,169.0,260.0,156.0,417.0,156.0,330.0,169.0,243.0,156.0,417.0,273.0,417.0,273.0,400.0,352.0,417.0,417.0,434.0,273.0,417.0,352.0,417.0,443.0,,,382.0,104.0,,,417.0,117.0,365.0,456.0,382.0,469.0,434.0,456.0,382.0,417.0,382.0,417.0,417.0,417.0,side/right_top/20181231_180005.jpg,right_top,153.19897083467254,167.85572195043298,69.17910714668916,104.65675111576041,173.85888938312314
24,365.0,234.0,400.0,273.0,400.0,273.0,330.0,260.0,260.0,260.0,417.0,273.0,330.0,286.0,260.0,273.0,452.0,352.0,452.0,352.0,365.0,339.0,417.0,404.0,469.0,365.0,365.0,378.0,417.0,443.0,,,382.0,234.0,,,400.0,234.0,365.0,456.0,382.0,456.0,434.0,443.0,382.0,430.0,382.0,430.0,434.0,404.0,side/right_top/20181231_180006.jpg,right_top,42.84163286641623,58.46520809481169,112.75575377790649,102.07963998535195,60.918755016092476
25,365.0,247.0,400.0,273.0,400.0,273.0,330.0,260.0,260.0,260.0,400.0,286.0,330.0,286.0,260.0,273.0,452.0,352.0,452.0,352.0,365.0,326.0,417.0,404.0,469.0,365.0,365.0,365.0,417.0,443.0,,,382.0,234.0,,,400.0,234.0,382.0,456.0,382.0,456.0,434.0,443.0,382.0,443.0,382.0,443.0,434.0,404.0,side/right_top/20181231_180007.jpg,right_top,39.67112680359393,56.309932474020215,102.07963998535195,85.92075372371116,52.37319348087397
26,382.0,104.0,434.0,156.0,417.0,156.0,347.0,169.0,278.0,143.0,434.0,156.0,330.0,156.0,260.0,143.0,434.0,260.0,417.0,260.0,417.0,339.0,417.0,404.0,434.0,260.0,434.0,352.0,434.0,443.0,,,400.0,104.0,,,417.0,104.0,382.0,456.0,382.0,456.0,434.0,456.0,382.0,404.0,382.0,404.0,434.0,404.0,side/right_top/20181231_180009.jpg,right_top,180.0,180.0,78.05582281155367,97.45024906865618,174.32258333795474
27,382.0,130.0,434.0,156.0,434.0,156.0,347.0,169.0,278.0,156.0,434.0,156.0,347.0,169.0,260.0,156.0,434.0,273.0,417.0,273.0,417.0,352.0,417.0,404.0,434.0,273.0,417.0,352.0,434.0,443.0,,,400.0,117.0,,,417.0,117.0,382.0,456.0,400.0,469.0,452.0,456.0,382.0,417.0,400.0,417.0,434.0,417.0,side/right_top/20181231_180013.jpg,right_top,180.0,157.2740864294892,87.0193262526777,87.59739053101396,167.85572195043298
28,382.0,65.0,434.0,104.0,417.0,104.0,417.0,182.0,347.0,182.0,434.0,104.0,417.0,182.0,330.0,169.0,452.0,260.0,434.0,260.0,434.0,378.0,434.0,456.0,452.0,260.0,452.0,378.0,469.0,495.0,,,382.0,52.0,,,417.0,52.0,400.0,508.0,417.0,521.0,469.0,508.0,400.0,469.0,400.0,456.0,452.0,469.0,side/right_top/20190101_110653.jpg,right_top,180.0,171.73282666448938,75.49044736154055,96.0795889578385,169.0564826998014
29,417.0,78.0,452.0,130.0,434.0,130.0,434.0,195.0,382.0,208.0,469.0,130.0,469.0,208.0,417.0,260.0,452.0,273.0,434.0,273.0,452.0,404.0,452.0,482.0,452.0,273.0,469.0,404.0,469.0,508.0,400.0,78.0,434.0,78.0,,,452.0,78.0,417.0,534.0,434.0,534.0,486.0,521.0,417.0,482.0,417.0,482.0,469.0,482.0,side/right_top/20190101_110659.jpg,right_top,172.17628926811466,172.60599135740182,58.46642245154744,96.21922968879116,176.2875390588176
30,382.0,65.0,434.0,104.0,434.0,117.0,434.0,195.0,365.0,234.0,434.0,104.0,417.0,182.0,347.0,221.0,434.0,260.0,434.0,260.0,434.0,378.0,434.0,456.0,434.0,260.0,452.0,378.0,452.0,495.0,,,400.0,52.0,,,434.0,65.0,382.0,521.0,400.0,521.0,469.0,508.0,400.0,469.0,400.0,469.0,434.0,469.0,side/right_top/20190101_110703.jpg,right_top,180.0,171.32682595212023,64.22609457289752,79.17698877379291,175.6384273549794
31,382.0,78.0,452.0,117.0,434.0,117.0,434.0,208.0,365.0,234.0,434.0,117.0,417.0,195.0,330.0,208.0,452.0,273.0,434.0,273.0,452.0,378.0,452.0,469.0,452.0,273.0,469.0,391.0,469.0,508.0,382.0,65.0,400.0,65.0,,,434.0,65.0,400.0,534.0,417.0,534.0,486.0,521.0,417.0,482.0,434.0,482.0,469.0,469.0,side/right_top/20190101_110706.jpg,right_top,170.27242144859838,171.80193115398373,65.1965537521437,74.95988488355506,175.64059215565518
32,417.0,117.0,330.0,156.0,278.0,156.0,295.0,221.0,347.0,273.0,365.0,156.0,382.0,208.0,400.0,247.0,330.0,260.0,295.0,260.0,313.0,339.0,313.0,430.0,365.0,260.0,347.0,339.0,330.0,430.0,400.0,104.0,417.0,104.0,330.0,104.0,,,417.0,443.0,417.0,443.0,295.0,430.0,417.0,443.0,347.0,443.0,295.0,443.0,side/right_top/20190102_181653.jpg,right_top,167.16439051359856,177.74602603454235,98.99483538385827,90.51025426662558,180.0
33,417.0,143.0,365.0,182.0,347.0,182.0,469.0,169.0,556.0,143.0,400.0,182.0,469.0,169.0,,,365.0,273.0,347.0,273.0,365.0,339.0,347.0,404.0,400.0,273.0,400.0,326.0,400.0,378.0,417.0,143.0,,,365.0,156.0,,,434.0,391.0,434.0,391.0,382.0,391.0,400.0,417.0,382.0,417.0,330.0,417.0,side/right_top/20190102_192234.jpg,right_top,149.26624313152385,180.0,103.35285912915445,103.27833863765537,163.6104596659652
34,434.0,143.0,400.0,195.0,365.0,195.0,504.0,182.0,608.0,156.0,417.0,182.0,486.0,182.0,,,400.0,286.0,382.0,286.0,400.0,352.0,365.0,417.0,434.0,286.0,417.0,339.0,417.0,391.0,434.0,143.0,,,382.0,156.0,,,434.0,391.0,434.0,391.0,400.0,391.0,434.0,430.0,417.0,430.0,365.0,430.0,side/right_top/20190102_192239.jpg,right_top,136.44412553093585,162.21611155730744,124.46291441659471,109.9500105054554,171.86989764584405
35,417.0,117.0,365.0,156.0,330.0,169.0,469.0,156.0,591.0,143.0,382.0,156.0,469.0,156.0,,,365.0,247.0,330.0,247.0,365.0,313.0,347.0,391.0,382.0,247.0,400.0,300.0,382.0,352.0,400.0,117.0,,,365.0,117.0,,,417.0,365.0,417.0,365.0,382.0,365.0,382.0,391.0,382.0,404.0,330.0,391.0,side/right_top/20190102_192246.jpg,right_top,139.06824038154488,142.14785765167215,117.41120424654822,100.26630441340261,163.6104596659652
36,452.0,117.0,400.0,156.0,347.0,143.0,313.0,117.0,260.0,65.0,434.0,169.0,434.0,221.0,434.0,234.0,365.0,247.0,330.0,247.0,330.0,313.0,330.0,378.0,382.0,247.0,382.0,300.0,365.0,352.0,434.0,117.0,,,400.0,117.0,,,400.0,365.0,400.0,352.0,365.0,365.0,365.0,391.0,365.0,391.0,313.0,391.0,side/right_top/20190102_192253.jpg,right_top,180.0,161.8962369654934,115.17753542963477,88.28100906565629,167.5638738332931
37,452.0,104.0,417.0,143.0,365.0,143.0,330.0,117.0,278.0,65.0,452.0,156.0,452.0,208.0,452.0,221.0,382.0,247.0,347.0,234.0,347.0,313.0,347.0,378.0,400.0,247.0,400.0,300.0,382.0,352.0,452.0,104.0,452.0,104.0,400.0,104.0,,,434.0,365.0,417.0,352.0,382.0,352.0,417.0,391.0,400.0,404.0,330.0,391.0,side/right_top/20190102_192255(0).jpg,right_top,180.0,160.9065079995144,116.09422888383043,86.25878363127559,169.53003646812286
38,486.0,104.0,434.0,143.0,382.0,143.0,347.0,104.0,330.0,65.0,469.0,156.0,486.0,208.0,,,400.0,234.0,382.0,234.0,382.0,300.0,347.0,365.0,434.0,234.0,417.0,286.0,400.0,339.0,469.0,91.0,,,417.0,104.0,,,434.0,352.0,417.0,339.0,382.0,352.0,400.0,378.0,382.0,378.0,330.0,378.0,side/right_top/20190102_192259.jpg,right_top,151.69924423399362,179.68012540818503,147.59196485616707,114.25813359787143,159.99853163667743
39,486.0,104.0,434.0,156.0,382.0,156.0,400.0,130.0,417.0,65.0,469.0,156.0,486.0,208.0,486.0,221.0,417.0,247.0,382.0,247.0,382.0,313.0,365.0,378.0,434.0,247.0,417.0,300.0,417.0,352.0,469.0,104.0,486.0,104.0,417.0,104.0,,,434.0,352.0,434.0,352.0,400.0,352.0,417.0,378.0,400.0,391.0,347.0,378.0,side/right_top/20190102_192302.jpg,right_top,165.34324888423956,162.21611155730744,147.62588195440412,104.74356283647074,174.19209518690892
40,365.0,65.0,452.0,117.0,417.0,130.0,,,417.0,234.0,469.0,104.0,521.0,156.0,452.0,221.0,486.0,234.0,452.0,247.0,452.0,313.0,486.0,404.0,504.0,234.0,486.0,326.0,521.0,417.0,365.0,65.0,382.0,52.0,,,452.0,65.0,469.0,417.0,469.0,430.0,539.0,430.0,400.0,417.0,400.0,404.0,,,side/right_top/20190103_144700(0).jpg,right_top,159.5129858066693,147.8922863966388,146.84614638690348,,152.55074297964637
41,365.0,65.0,452.0,104.0,434.0,117.0,,,,,469.0,104.0,521.0,156.0,452.0,221.0,504.0,221.0,469.0,234.0,469.0,313.0,486.0,404.0,521.0,221.0,504.0,326.0,539.0,417.0,,,382.0,52.0,,,434.0,65.0,469.0,417.0,486.0,430.0,556.0,430.0,400.0,417.0,400.0,404.0,486.0,417.0,side/right_top/20190103_144700.jpg,right_top,169.4183644790562,149.76583308294929,146.41666524468863,99.89060494175803,145.96317829531904
42,365.0,65.0,452.0,104.0,434.0,117.0,,,,,469.0,104.0,521.0,156.0,417.0,221.0,486.0,221.0,452.0,234.0,469.0,313.0,504.0,404.0,504.0,221.0,486.0,313.0,539.0,417.0,365.0,52.0,382.0,52.0,,,452.0,65.0,486.0,417.0,504.0,430.0,556.0,430.0,469.0,404.0,469.0,404.0,,,side/right_top/20190103_144707.jpg,right_top,171.10676702414514,141.925706719301,159.01074170242975,,158.51757972169034
